Circuito,Serie,Desde,Hasta,Localidad,Local,Habilitados,Accesible,Urb/Rur,file
212,OGB,4466,4887,PENINO,"Escuela Pública No 117, Ruta 1 (vieja) km 29",389,S,URBANO,planes_circuitales\San_Jose.pdf
213,OGB,4888,5295,PENINO,"CAIF Los Maragatitos, Diagonal 18 esq. Av. 8",389,N,URBANO,planes_circuitales\San_Jose.pdf
214,OGB,5296,5697,PENINO,"Escuela Técnica (UTU), Ruta 1 (vieja) Km 29",389,S,URBANO,planes_circuitales\San_Jose.pdf
215,OGB,5698,6101,PENINO,"Escuela Técnica (UTU), Ruta 1 (vieja) Km 29",395,S,URBANO,planes_circuitales\San_Jose.pdf
216,OGC,1,908,PARQUE POSTEL,"Liceo No 1, Ruta 1(vieja) Km 26",385,S,URBANO,planes_circuitales\San_Jose.pdf
217,OGC,909,1648,PARQUE POSTEL,"Liceo No 1, Ruta 1(vieja) Km 26",385,S,URBANO,planes_circuitales\San_Jose.pdf
218,OGC,1649,2267,PARQUE POSTEL,"Liceo No 1, Ruta 1(vieja) Km 26",385,N,URBANO,planes_circuitales\San_Jose.pdf
219,OGC,2268,2818,PARQUE POSTEL,"CAIF CUPACAM, Córdoba esq. Madrid",385,S,URBANO,planes_circuitales\San_Jose.pdf
220,OGC,2819,3311,PARQUE POSTEL,"CAIF CUPACAM, Córdoba esq. Madrid",385,S,URBANO,planes_circuitales\San_Jose.pdf
221,OGC,3312,3773,SAN FERNANDO,"Escuela Pública Especial No 119, Florida esq. Ruta  1 (vieja)",385,S,URBANO,planes_circuitales\San_Jose.pdf
222,OGC,3774,4196,SAN FERNANDO,"Iglesia de J.S.U.D. , Rivera esq. San José",385,S,URBANO,planes_circuitales\San_Jose.pdf
223,OGC,4197,4604,SAN FERNANDO,"Iglesia de J.S.U.D. , Rivera esq. San José",385,S,URBANO,planes_circuitales\San_Jose.pdf
224,OGC,4605,4999,SAN FERNANDO,"Escuela Pública No 108, Rivera esq. Río Negro",385,N,URBANO,planes_circuitales\San_Jose.pdf
225,OGC,5000,5401,SAN FERNANDO,"Escuela Pública No 108, Rivera esq. Río Negro",393,N,URBANO,planes_circuitales\San_Jose.pdf
226,OGD,1,667,VILLA RIVES,"Salón Sindical de ISUSA, Ruta 1 Km 24.100",345,S,URBANO,planes_circuitales\San_Jose.pdf
227,OGD,668,1152,VILLA RIVES,"Salón Sindical de ISUSA, Ruta 1 Km 24.100",345,S,URBANO,planes_circuitales\San_Jose.pdf
228,OGD,1153,1523,VILLA RIVES,"Escuela Pública N°88, Ruta 1 (vieja) Km 24",345,N,URBANO,planes_circuitales\San_Jose.pdf
229,OGE,1,1014,DELTA EL TIGRE,"Liceo Delta El Tigre, Boreal S/No",397,S,URBANO,planes_circuitales\San_Jose.pdf
230,OGE,1015,1865,DELTA EL TIGRE,"Liceo Delta El Tigre, Boreal S/No",397,S,URBANO,planes_circuitales\San_Jose.pdf
231,OGE,1866,2508,DELTA EL TIGRE,"Liceo Delta El Tigre, Boreal S/No",397,S,URBANO,planes_circuitales\San_Jose.pdf
232,OGE,2509,3081,DELTA EL TIGRE,"Escuela Pública N°121, Mandalay entre Curiales y Esperanza",397,S,URBANO,planes_circuitales\San_Jose.pdf
233,OGE,3082,3557,DELTA EL TIGRE,"Escuela Pública N°121, Mandalay entre Curiales y Esperanza",397,S,URBANO,planes_circuitales\San_Jose.pdf
234,OGE,3558,4008,DELTA EL TIGRE,"Escuela Pública N°121, Mandalay entre Curiales y Esperanza",397,S,URBANO,planes_circuitales\San_Jose.pdf
235,OGE,4009,4440,DELTA EL TIGRE,"Escuela Publica N°96, Las Perlas esq. Java",397,N,URBANO,planes_circuitales\San_Jose.pdf
236,OGE,4441,4883,DELTA EL TIGRE,"Escuela Publica N°96, Las Perlas esq. Java",397,N,URBANO,planes_circuitales\San_Jose.pdf
237,OGE,4884,5299,DELTA EL TIGRE,"Guarderia Delta, Las Perlas entre Malaca y Java",397,S,URBANO,planes_circuitales\San_Jose.pdf
238,OGE,5300,5715,DELTA EL TIGRE,"Guarderia Delta, Las Perlas entre Malaca y Java",402,S,URBANO,planes_circuitales\San_Jose.pdf
