Circuito,Serie,Desde,Hasta,Localidad,Local,Habilitados,Accesible,Urb/Rur,file
216.0,TGB,2175,2372,Punta de Cinco Sauces,Escuela No 40,156,S,Rural,planes_circuitales\Tacuarembo.pdf
217.0,TGC,1,3889,Las Toscas de Caraguatá,Escuela No 122,266,S,Rural,planes_circuitales\Tacuarembo.pdf
218.0,TGC,3890,4501,Las Toscas de Caraguatá,Escuela No 122,266,S,Rural,planes_circuitales\Tacuarembo.pdf
219.0,TGC,4502,4935,Las Toscas de Caraguatá,Escuela No 122,266,S,Rural,planes_circuitales\Tacuarembo.pdf
220.0,TGC,4936,5304,Las Toscas de Caraguatá,Liceo Las Toscas de Caraguatá,266,S,Rural,planes_circuitales\Tacuarembo.pdf
221.0,TGC,5305,5625,Las Toscas de Caraguatá,Liceo Las Toscas de Caraguatá,266,S,Rural,planes_circuitales\Tacuarembo.pdf
222.0,TGC,5626,5925,Las Toscas de Caraguatá,Liceo Las Toscas de Caraguatá,266,S,Rural,planes_circuitales\Tacuarembo.pdf
223.0,TGC,5926,6201,Las Toscas de Caraguatá,Liceo Las Toscas de Caraguatá,266,S,Rural,planes_circuitales\Tacuarembo.pdf
224.0,TGD,1,3564,Caraguatá al Norte,Escuela No 38,242,S,Rural,planes_circuitales\Tacuarembo.pdf
225.0,TGD,3565,3899,Caraguatá al Norte,Escuela No 38,242,S,Rural,planes_circuitales\Tacuarembo.pdf
226.0,TGE,1,761,Rincón de Pereira,Escuela No 79,201,S,Rural,planes_circuitales\Tacuarembo.pdf
